2022-03-30 18:11:37,009 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@661972b0: startup date [Wed Mar 30 18:11:37 IRKT 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2022-03-30 18:11:38,204 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/owpk/gh/apache-activemq-5.16.4/bin/demo/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2022-03-30 18:11:38,318 | INFO  | PListStore:[/home/owpk/gh/apache-activemq-5.16.4/bin/demo/data/demo/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2022-03-30 18:11:38,460 | INFO  | Apache ActiveMQ 5.16.4 (demo, ID:owpk-41829-1648635098327-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2022-03-30 18:11:38,485 | INFO  | Listening for connections at: tcp://owpk:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-30 18:11:38,488 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2022-03-30 18:11:38,494 | INFO  | Listening for connections at: amqp://owpk:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-30 18:11:38,496 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2022-03-30 18:11:38,500 | INFO  | Listening for connections at: stomp://owpk:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-30 18:11:38,502 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2022-03-30 18:11:38,507 | INFO  | Listening for connections at: mqtt://owpk:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-30 18:11:38,509 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2022-03-30 18:11:38,517 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2022-03-30 18:11:38,604 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2022-03-30 18:11:38,786 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@5e39850{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2022-03-30 18:11:38,845 | INFO  | Listening for connections at ws://owpk:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2022-03-30 18:11:38,846 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2022-03-30 18:11:38,847 | INFO  | Apache ActiveMQ 5.16.4 (demo, ID:owpk-41829-1648635098327-0:1) started | org.apache.activemq.broker.BrokerService | main
